Date,EWMA Volatility (σ̂),Volatility Momentum (Δσ̂),Risk–Vol Divergence (R̂−σ̂),Loss–Risk Divergence (L−R̂),Absolute Loss (|L|)
2025-05-29,0.6194957,-0.57539684,0.1888196,-0.26351136,-0.42377043
2025-05-30,0.5432392,-0.41873482,-0.034449883,-0.66702974,-0.7561183
2025-06-02,0.16437669,-0.5250581,-1.2246574,-0.29022318,-0.39586997
2025-06-03,-0.79396164,-0.2807015,-0.93311054,-0.19966379,-0.050407276
2025-06-04,-0.8037768,-0.46483913,-1.2419528,0.041081537,-0.55444986
2025-06-05,-0.26838955,-1.3934277,-1.2242817,-0.6364399,-0.24101003
2025-06-06,-0.33311218,-1.7211809,-0.75589913,-0.45429277,0.102438495
2025-06-09,-0.46870512,-1.1475372,-1.4041699,-0.95216227,-0.2764528
2025-06-10,-0.1567086,-2.773352,-0.7217765,-0.2983778,-0.32988358
2025-06-11,-0.027452908,-2.4538817,-0.9861746,-0.41383368,-0.73801476
2025-06-12,0.00829872,-2.5900497,-1.0290954,-0.31777006,-0.9608845
2025-06-13,-0.24696897,-2.5468395,-1.0687838,-0.57765317,-0.11184916
2025-06-16,-0.15212516,-2.745152,-0.66937006,-0.15278716,-0.16714987
2025-06-17,-0.14958811,-2.6222103,-0.9858401,-0.46115246,-0.18515575
2025-06-18,-0.0777664,0.013861717,-1.4039949,-0.7958833,-0.5569383
2025-06-20,0.009207893,-0.12360384,-1.5247939,-0.6954452,-0.23342295
2025-06-23,0.05593397,-0.19306302,-1.0347703,0.037010074,-0.008264852
2025-06-24,-0.19786058,0.08433446,-1.1665559,-0.15329324,0.05951867
2025-06-25,-0.25205445,0.42106205,-1.3527198,-0.7939207,-0.056159154
2025-06-26,-0.20077613,-0.8188795,-1.3641058,-0.15598665,-0.094113536
2025-06-27,-0.6005877,-0.45854735,-1.4803296,-0.20923106,-0.29973736
2025-06-30,-0.58402246,-0.8516931,-1.4506357,-0.17170294,-0.22681987
2025-07-01,-0.58152395,-0.3324353,-1.8321815,-0.77050453,-0.7966889
2025-07-02,-0.34842306,-0.09501276,-1.8517307,-0.2139052,-0.2755492
2025-07-03,-0.2529555,-2.5920634,-1.6682686,-0.37986994,-0.31371483
2025-07-07,-0.29859987,-2.4655447,-1.6880953,-0.40690887,-0.26764134
2025-07-08,-0.306074,-0.8330297,-1.8694813,-0.8880993,-0.5357418
2025-07-09,-0.25974947,0.10081302,-1.9057529,-0.19830115,-0.088406526
2025-07-10,-0.19888623,-0.7086708,-1.9711663,-0.023296323,-0.79823494
2025-07-11,-0.22978836,-0.14127187,-2.0170531,-0.27443746,-0.8558372
2025-07-14,-0.46733946,0.16182756,-1.9571759,-0.7238137,-1.2865989
2025-07-15,-0.5201327,-2.2907665,-1.6715573,-0.43268782,-0.603001
2025-07-16,-0.43071723,-2.439909,-2.2238483,-0.088588506,-0.94604963
2025-07-17,-0.38793385,-2.5347178,-2.1094003,-0.38207835,-0.38736448
2025-07-18,-0.56723714,-1.068125,-1.6411662,-0.9889801,0.3466952
2025-07-21,-0.60463893,-2.348581,-2.0198717,-0.8768889,-1.3651733
2025-07-22,-0.6470894,-2.3395865,-2.0575542,-0.45456615,-0.3695554
2025-07-23,-0.74021447,-2.5942864,-2.0035808,-0.37865648,-0.21977155
2025-07-24,-1.0424709,-1.2439004,-2.4317605,-0.5781301,-0.34458038
2025-07-25,-0.96959764,-0.71147054,-2.253232,-0.29137617,-0.6269581
2025-07-28,-0.33829692,-2.2827828,-1.1588732,-0.032059032,0.4166075
2025-07-29,-0.56328154,-0.24102734,-1.918759,-0.38038874,-0.9101087
2025-07-30,-0.82778865,-0.8733733,-1.8162067,-0.9019685,-0.9551725
2025-07-31,-1.143953,-0.4775414,-1.8488017,-0.36615524,-0.81089157
2025-08-01,-0.59533054,-1.0149162,-2.5629556,-0.47233832,-0.45449013
2025-08-04,-0.58233756,-2.361025,-1.9055209,-0.37734866,0.14841229
2025-08-05,-0.84782404,-0.23651312,-1.8227127,-0.35653383,-0.093044184
2025-08-06,-0.6487265,-0.36168632,-1.9289308,-0.017554771,-0.17386174
2025-08-07,-0.63164896,-0.002937091,-1.7878557,-0.7414579,-0.99468756
2025-08-08,-0.7077636,0.47368938,-1.800644,-0.012377435,-0.06678819
2025-08-11,-0.690205,0.15541667,-1.767899,-0.3336484,-1.0907682
2025-08-12,-0.5753465,-0.51004076,-1.7804688,-0.21534239,0.13269661
2025-08-13,-0.8075136,-0.35269973,-2.2590284,0.10128214,-0.8745213
2025-08-14,-0.53038466,-0.34991908,-1.8469231,0.13581632,-0.75710714
2025-08-15,-0.62762225,-0.43086728,-2.1540542,-0.24821931,-0.94892514
2025-08-18,-0.6460387,-0.49919945,-1.160049,-0.72602385,0.081121355
2025-08-19,-0.81750584,-0.25596866,-2.0965633,-0.3505275,0.16390803
2025-08-20,-0.5921683,-0.33194676,-2.2430196,-0.24002278,-0.90553087
2025-08-21,-0.48225865,-2.2640789,-2.2042718,-0.4164524,-0.57452196
2025-08-22,-0.58473486,-2.2708282,-2.0067244,-0.25397077,-0.21908908
2025-08-25,-0.676329,-2.2987483,-1.6511618,-0.54958034,-0.19598137
2025-08-26,-0.77983075,-0.41962177,-2.0390759,-0.08993113,-0.42910072
2025-08-27,-0.94993246,-0.24982424,-1.8267884,-0.66336524,-0.90417576
2025-08-28,-0.9592905,-0.4576167,-2.0304644,0.22416599,-0.9173101
2025-08-29,-0.46397766,-0.6030341,-1.7799244,-0.36521327,-0.015728116
2025-09-02,-0.5822448,-0.0046251235,-1.9497092,-0.32075563,0.0063176965
2025-09-03,-0.5207938,0.061900225,-2.2682772,-0.26791427,-0.27137747
2025-09-04,-0.5249808,-0.39403865,-2.12339,-0.25569957,-0.074988395
2025-09-05,-0.6243865,-0.16550104,-2.1830242,-0.23192175,-0.89971703
2025-09-08,-0.7086573,-0.3994997,-1.8837649,-0.75820327,-0.51643664
2025-09-09,-0.7994902,-0.38554752,-1.908088,-0.8039642,-0.8297565
2025-09-10,-1.2442726,-0.44819173,-1.8019127,-0.085415326,-0.94496965
2025-09-11,-1.2161883,-0.4173272,-1.5499575,-0.31539652,0.03301781
2025-09-12,-0.59394443,-0.15802264,-1.964883,-0.8994336,-0.48903292
2025-09-15,-1.298454,-0.41509297,-1.7088255,-0.35913953,-0.21789797
2025-09-16,-0.7515034,-0.6821123,-1.8379369,-0.85155946,-1.2894785
2025-09-17,-0.6815323,-0.32678145,-1.8427622,-0.89239216,-0.66131806
2025-09-18,-1.0640472,-0.4207033,-2.0418453,-0.31074393,-0.24535903
2025-09-19,-0.8422348,-0.46812642,-2.057741,-0.4278151,-0.2601971
2025-09-22,-1.1018175,-2.4109972,-1.9828515,-0.5379187,-0.4078878
2025-09-23,-1.0337747,-0.0889851,-2.1447573,-0.5008705,-0.1666817
2025-09-24,-1.0426515,-0.028852083,-2.255297,-0.38636404,-0.7178716
2025-09-25,-1.1514666,-0.31812614,-2.0009058,-0.47132394,-0.14304113
2025-09-26,-1.4189618,-0.43962458,-2.1009123,-0.3647649,-0.065808035
2025-09-29,-1.3838931,-0.4800047,-2.0034173,-0.9346536,-0.8471074
2025-09-30,-1.2046058,-0.051533,-1.8199825,-0.3548516,-0.5500467
2025-10-01,-1.3891647,-0.5116724,-2.1956465,-0.025078535,-0.92517346
2025-10-02,-1.75575,-0.45404315,-1.9426053,-0.44891956,-0.21500748
2025-10-03,-1.575309,-0.527242,-1.5970955,-0.82299423,0.33461186
2025-10-06,-1.8089188,-0.8413542,-2.583451,-0.069139905,-0.7538473
2025-10-07,-1.8853047,-1.5298282,-2.4790316,-0.43957654,-0.68977255
2025-10-08,-2.5218332,-0.6641936,-2.4134564,-0.4405786,-0.15041874
2025-10-09,-2.407622,0.052332457,-2.6733854,-0.33433002,-0.60547745
2025-10-10,-2.7068439,-0.33485013,-2.446711,-0.09736136,-0.21947402
2025-10-13,-2.8199515,-0.49758285,-2.326889,-0.17841557,-0.2677819
2025-10-14,-0.50515467,0.3197886,-1.3744582,-0.6956465,-1.6038414
2025-10-15,-0.3040476,0.5749475,-1.4097013,0.023617104,-0.74468046
2025-10-16,-0.4890626,0.5615044,-1.3386745,-0.30928195,0.04610521
2025-10-17,-0.58818126,0.68524265,-1.4977996,-0.047730207,-0.24311163
2025-10-20,-0.6103748,0.61157393,-1.3857397,-0.18476565,0.19145094
2025-10-21,-0.28332955,-0.42765668,-0.57316816,-0.7273297,0.13741776
2025-10-22,-0.4171319,-0.24044997,-1.933412,-0.37976068,-0.15058821
2025-10-23,-0.34562567,-0.3048935,-1.7636656,-0.22307803,0.0011403435
2025-10-24,-0.34288025,-0.31448555,-2.1895993,-0.14961843,-0.09716534
2025-10-27,-0.13528246,-0.3524676,-2.1830993,0.14190118,0.08038917
2025-10-28,-0.28115287,-0.42010072,-2.136203,-0.7491779,-0.37991983
2025-10-29,-0.36623684,-0.17403163,-0.61614513,-0.734724,0.14157917
2025-10-30,-0.38823688,-0.2994375,-1.9862725,-0.21461274,0.118189655
2025-10-31,-0.57004833,0.006366131,-1.8372568,-0.7510088,-0.8666157
2025-11-03,-0.42333248,-0.53553885,-1.7772876,-0.7030788,-1.2823302
2025-11-04,-0.5265722,-0.101699956,-2.1145916,-0.37968796,-0.018553993
2025-11-05,-0.7044056,-0.43697137,-2.343307,0.042144246,-0.91114503
2025-11-06,-0.17864077,-0.076733746,-2.1926289,-0.41234285,0.014965231
2025-11-07,-0.645412,-0.32892752,-1.8472832,-0.6839266,-0.8809428
2025-11-10,-0.4790494,-0.7031827,-1.860792,-0.0865389,-0.3259362
2025-11-11,-0.6392524,-0.57183653,-1.7901942,-0.732003,-0.40788856
2025-11-12,-0.5017257,-0.2325579,-1.6155314,-0.31117487,-0.47356755
2025-11-13,-0.39697865,-0.5314248,-1.6705079,-0.67260444,-0.15331219
2025-11-14,-0.33525097,0.01716512,-2.1192744,-0.7475052,-0.47224966
2025-11-17,-0.42532414,-0.006112074,-1.593965,-0.13404013,-0.0064261025
2025-11-18,-0.4722372,0.0070293737,-1.5540218,-0.2696915,-0.050533216
2025-11-19,-0.615486,0.19765562,-1.9356189,0.12150664,-0.84203047
2025-11-20,-0.48740795,-0.5346005,-2.0025144,-0.29716623,-0.3918718
2025-11-21,-0.50175315,-0.50795346,-1.6298479,0.07325115,0.17827937
2025-11-24,-0.25027543,-0.03941438,-1.6760625,-0.020615516,-0.35009015
2025-11-25,-0.17101334,-0.06845959,-1.6008642,0.044565327,-0.035868384
2025-11-26,-0.17982255,0.016997715,-1.6414317,-0.054532036,-0.14377984
2025-11-28,-0.17380182,0.049840953,-1.6956244,0.032872394,-0.25751454
2025-12-01,-0.35352224,-0.1355903,-1.490614,-0.47875813,-0.14588049
2025-12-02,-0.3303279,0.16792971,-1.7057979,-0.74219143,-0.8213016
2025-12-03,-0.2564743,-0.6926426,-1.7110026,0.051120944,-0.9341002
2025-12-04,-0.35310292,0.017521078,-1.9709467,-0.5323009,-0.24187464
2025-12-05,-0.45240998,-2.388257,-1.9090939,-0.90382576,-0.48039994
2025-12-08,-0.5027073,-2.2947116,-2.0013566,-0.41919094,-0.85421747
2025-12-09,-0.39751986,-0.976133,-2.627638,-1.0212381,-0.5379966
2025-12-10,-0.29163036,-1.4102161,-2.6001043,-0.5704975,-0.36421102
2025-12-11,-0.66233414,-1.1521399,-2.543723,-1.0126928,-0.4495034
2025-12-12,-0.563617,-2.4452267,-2.231702,-0.48188603,-0.08377044
2025-12-15,-0.74147326,-2.2946696,-2.0931203,-0.8367253,-1.3437539
2025-12-16,-0.5601825,-0.24647893,-2.2408476,-0.21696517,-0.9146301
2025-12-17,-0.49727586,-0.24883719,-2.2057943,-0.3769153,0.07594853
2025-12-18,-0.7001582,-0.32989976,-2.1096177,-0.14409737,-0.06493682
2025-12-19,-0.58872443,-0.5153995,-1.7942282,-0.16253711,0.04675086
2025-12-22,-0.64386237,-0.012368424,-2.1135178,-0.19141383,-0.1599423
2025-12-23,-0.6298208,0.18768485,-1.8324999,0.14123818,-0.19682676
2025-12-24,-0.68678063,0.17794538,-1.8177937,-0.7580093,-0.90384245
2025-12-26,-0.5583881,-0.28922006,-1.6603987,-0.7216264,-0.8289237
2025-12-29,-0.69418836,-0.44829178,-1.8792937,-0.33674312,-0.86906177
2025-12-30,-0.89038694,-0.28833258,-1.9518322,-0.2822235,-1.3936435
2025-12-31,-0.66794074,-0.928722,-1.6565017,-0.25428072,-0.12869495
2026-01-02,-0.65497667,-2.3784611,-2.24378,-0.642022,-0.5930971
2026-01-05,-0.5213542,-0.281699,-2.2075727,-0.35808173,-0.1808822
2026-01-06,-0.7038672,-0.9644089,-2.1837096,-0.42702344,-0.021006696
2026-01-07,-0.7632148,-0.7298937,-2.259867,-0.35948354,-0.8209005
2026-01-08,-0.6871168,-0.41126814,-1.2895184,-0.78314567,0.009964855
2026-01-09,-1.1954747,-0.35429507,-2.174302,-0.2748576,-0.13477501
2026-01-12,-0.58073264,0.008422848,-2.5389044,0.086446784,-1.2493695
2026-01-13,-1.3046625,-0.30358088,-2.3101125,-0.24552354,-0.5215771
2026-01-14,-0.6209772,-0.104942456,-2.4106984,-0.3605903,-0.20439507
2026-01-15,-0.64816177,-0.8306281,-2.4406662,-0.909634,-0.9461411
2026-01-16,-0.8104565,0.52310824,-2.5299258,-0.789721,-0.3363043
2026-01-20,-0.5339941,-0.0842418,-2.716757,-0.65977883,-0.30275664
2026-01-21,-0.9725245,-2.3978138,-2.1563535,-0.5158181,-0.057450008
2026-01-22,-0.6682937,0.5001447,-1.5959566,-0.03925848,-0.2123682
2026-01-23,-0.6311589,0.046540547,-1.3825552,-0.71279943,-1.0886554
2026-01-26,-0.63395506,0.51652896,-1.5595756,0.2456398,-0.1192787
2026-01-27,-0.67406327,0.42231837,-1.5394654,0.17638005,-0.4914686
2026-01-28,-0.67001534,0.0882167,-0.53574353,-0.6933325,-0.33616254
2026-01-29,-0.71824783,-0.35059735,-1.908605,-0.28166085,-1.3641497
2026-01-30,-0.8742279,-2.3560016,-1.5360082,-0.5308382,-0.19945584
2026-02-02,-0.52453965,-2.4939365,-2.090187,-0.43134612,-0.37522098
2026-02-03,-0.44923013,-2.4523406,-2.1432526,-0.24823555,-0.22088765
2026-02-04,-0.55021244,-2.3225765,-2.0938334,-0.46495554,-0.18699211
2026-02-05,-0.41131637,-0.30098054,-2.3823345,-0.3656546,-0.0328249
2026-02-06,-0.48817533,-0.4589153,-2.1315737,-0.31813815,-0.044212375
2026-02-09,-0.87719077,-0.28420013,-1.7251843,0.23882744,-0.15423974
2026-02-10,-0.5700468,0.116443634,-1.5196208,-0.42554268,-1.0504538
2026-02-11,-0.43573064,-0.05776747,-0.6807773,-0.73526216,-0.32753775
2026-02-12,-0.43078262,-0.51368886,-1.8562312,-0.7328873,-0.39892787
2026-02-13,-0.15166253,-0.50152194,-1.824853,-0.76241773,-0.53961045
2026-02-17,-0.4242632,-0.55503327,-1.7514228,-0.75339085,-0.69496083
2026-02-18,-0.50098836,-0.15544416,-1.8563138,-0.18053125,-0.15005407
2026-02-19,-0.32739228,0.030224519,-1.81704,-0.24808443,-0.7060128
2026-02-20,-0.40324265,-0.117694184,-1.8417054,-0.20241915,-0.097648926
2026-02-23,-0.56087995,-0.3022118,-1.8542134,-0.40178493,0.16225253
2026-02-24,-0.52982223,-2.578048,-1.8417089,-0.34637177,-0.25245884
2026-02-25,-0.27683797,-0.26743558,-2.0080163,-0.1532494,-0.09261888
2026-02-26,-0.2809764,-0.07867791,-1.8023729,-0.32099357,-0.1147142
2026-02-27,-0.3630737,-0.6655307,-1.7213862,-0.3937133,-0.087374836
2026-03-02,-0.62402976,0.15363865,-1.7957333,-0.7466872,-0.613412
2026-03-03,-0.49441925,-0.36202502,-1.8808333,-0.2842229,0.064587854
2026-03-04,-0.53078413,-0.3114864,-1.9695805,-0.14692901,-0.029121768
2026-03-05,-0.43836588,-0.3297084,-1.8699862,-0.30321813,0.18318261
2026-03-06,-0.48451638,-0.24745192,-2.1297317,-0.60714066,-0.04985293
2026-03-09,-0.53164697,-0.3946233,-1.9328979,-0.17240773,-0.07960603
2026-03-10,-0.3158831,-0.5221505,-1.8710754,-0.28044677,-0.23930098
2026-03-11,-0.29247898,-0.034847163,-1.7381002,-0.7267779,-0.72030354
2026-03-12,-0.6148522,0.03257746,-2.0309737,-0.64891833,-0.39059618
2026-03-13,-0.5005593,-0.6084633,-1.6527501,-0.110887855,0.24855974
2026-03-16,-0.55328566,0.019777287,-1.6011153,0.045489624,0.19333768
2026-03-17,-0.49453372,0.2694757,-1.8596549,-0.72901785,-0.87521553
2026-03-18,-0.4573056,-0.24746352,-2.0558145,-0.13436186,-0.11511765
2026-03-19,-0.3565783,-0.21098694,-1.9049191,-0.29434162,-0.6586033
2026-03-20,-0.44377583,-0.13608858,-1.7866905,-0.68795,-0.36594477
2026-03-23,-0.50324154,-0.61063635,-1.483477,-0.30052897,0.15727335
2026-03-24,-0.2155511,0.14727105,-1.3012649,-0.42784956,-0.81695324
2026-03-25,-0.21216989,0.1548508,-0.7977804,0.06327225,-0.19109984
2026-03-26,-0.24454767,-0.012510165,-1.4148481,-0.8997723,-0.14187287
2026-03-27,-0.542853,0.14668934,-2.0100195,-0.8341951,-0.16456382
2026-03-30,-0.046449777,-0.13341054,-1.2466996,-0.5222637,-0.54443735
2026-03-31,-0.6373147,-0.026887093,-0.5676092,-0.3234009,-0.23097068
2026-04-01,-0.18856934,0.07975783,-0.7633701,0.09277838,-0.08841662
2026-04-02,0.075668424,0.17732534,-0.78932375,-0.7452352,-1.1967579
2026-04-06,0.11770879,0.6268397,-0.5193793,0.45381534,-0.1261288
2026-04-07,0.15699893,-0.641511,-1.1118118,-0.79036653,-0.6892366
2026-04-08,0.25457215,-0.17731231,-0.30385467,0.02792238,-0.22295728
2026-04-09,-0.048038654,-0.09598186,0.4463524,-0.27978948,0.20508486
2026-04-10,0.023334943,0.14942463,0.15381132,-0.09414707,-0.6021381
2026-04-13,0.074973255,0.15451942,0.36293653,-0.60508317,0.058320332
2026-04-14,0.18370934,0.16514437,0.37785104,-0.90963054,-0.019213542
2026-04-15,0.3223377,0.01718847,-0.12913774,-0.29372972,-0.0124414135
2026-04-16,0.30926695,-0.18817207,-0.1251735,-0.22684741,-0.5762342
2026-04-17,0.33116645,-0.12055105,-0.14264712,-0.98756087,-0.005132797
2026-04-20,-0.10753967,-0.5232109,0.26957336,-0.27946278,-0.63084424
2026-04-21,0.15095258,-0.25910267,0.041533407,-0.28601128,0.12393987
2026-04-22,-0.67472667,-0.04303543,-0.28179953,-0.32196254,0.08160213
2026-04-23,-0.80733746,-0.06105762,-0.96190387,-0.331813,-0.2335801
2026-04-24,-0.8588627,-0.20738345,-0.99455994,-0.25664943,-0.086825706
2026-04-27,-0.812275,-0.2165656,0.11944336,-0.28865647,-0.74637586
2026-04-28,-0.85636747,-0.19583972,-0.38140643,-0.4013258,-0.07597904
2026-04-29,-0.38295636,0.24916776,-0.60895336,0.11214796,-0.4869367
2026-04-30,-0.29873732,0.18227547,-0.34053776,-0.4330949,-0.12284732
2026-05-01,-0.5523088,-2.362521,0.19332285,-0.22691429,-0.6600231
2026-05-04,-0.69188243,-0.003982138,-0.014129252,-0.58719033,-0.2986551
2026-05-05,-0.47615856,-0.98071885,-0.28553128,-0.3827844,-0.1395396
2026-05-06,-0.39146712,-0.34348667,0.55031466,-0.62225133,-0.12561446
2026-05-07,-0.5365547,0.06398696,0.6180358,-0.5841732,-0.63951373
2026-05-08,-0.62941676,-0.69915015,0.15734519,-0.4843936,-0.06812615
2026-05-11,-0.41470551,-0.27681538,0.12672435,0.09290346,0.011071636
2026-05-12,-0.47483963,-0.45195025,0.1744385,-0.5702776,-1.0869935
2026-05-13,-0.28681862,-0.48931178,0.49802455,0.017629141,0.28617576
2026-05-14,-0.20891327,-0.28294143,0.054863725,-0.3272468,0.022000143
2026-05-15,-0.4125844,-0.45858097,0.23692305,-0.08086663,-0.025991546
2026-05-18,-0.28116095,0.18025935,0.4617003,0.025563635,-0.14699152
2026-05-19,-0.24020699,-0.12658644,0.06349603,-0.14689432,0.15614396
2026-05-20,-0.32167,-0.19909967,0.053613707,-0.4595785,0.056714054
2026-05-21,-0.24115378,-0.13637763,0.16256672,-0.057921853,-1.121311
2026-05-22,-0.30449924,0.16870838,0.17674933,-0.05771557,-0.5879002
2026-05-26,-0.2524594,-0.4467707,0.040286,-0.051841557,0.2829821
2026-05-27,-0.17472501,-0.15730289,0.2140246,0.18210788,-0.35372832
2026-05-28,-0.08580115,-0.1158678,0.29681054,-0.016049983,0.2692118
2026-05-29,-0.52155024,-0.4556862,-0.015964948,-0.27971405,-0.12854493
2026-06-01,-0.47109613,-2.0857852,0.043831967,-0.3547922,-0.60757476
2026-06-02,-0.5541305,-2.0418305,0.12402508,-0.47323477,-1.2075146
2026-06-03,-0.5803813,-2.0606775,0.21494684,-0.17148188,-0.077194646
2026-06-04,-0.78665185,-2.0258486,0.15885043,-0.12676427,-0.22739337
2026-06-05,-0.8494619,0.42295286,0.20293608,0.10763614,-0.07368657
